relative_path,gesture,capture_mode,start_state,target_state,user_id,session_id,device_id,timestamp,wearing_state,recording_id,sample_count,clip_duration_ms,pre_roll_ms,device_sampling_rate_hz,imu_sampling_rate_hz,quality_status,quality_reasons,source_origin
V_SIGN/20260314T192642__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T192642,normal,20260314T192642__u-demo_user__s-s1__d-armband01__w-normal,1510,3000,400,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T192651__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T192651,normal,20260314T192651__u-demo_user__s-s1__d-armband01__w-normal,1500,3000,400,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T192659__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T192659,normal,20260314T192659__u-demo_user__s-s1__d-armband01__w-normal,1510,3000,400,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T192749__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T192749,normal,20260314T192749__u-demo_user__s-s1__d-armband01__w-normal,1510,3000,400,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T192935__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T192935,normal,20260314T192935__u-demo_user__s-s1__d-armband01__w-normal,2500,5000,800,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T192946__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T192946,normal,20260314T192946__u-demo_user__s-s1__d-armband01__w-normal,2500,5000,800,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T192958__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T192958,normal,20260314T192958__u-demo_user__s-s1__d-armband01__w-normal,2500,5000,800,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T193524__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T193524,normal,20260314T193524__u-demo_user__s-s1__d-armband01__w-normal,2530,5000,700,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T193535__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T193535,normal,20260314T193535__u-demo_user__s-s1__d-armband01__w-normal,2520,5000,700,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T193544__u-demo_user__s-s1__d-armband01__w-normal.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T193544,normal,20260314T193544__u-demo_user__s-s1__d-armband01__w-normal,2500,5000,700,500,50,retake_recommended,weak_activation,armband_live_capture
V_SIGN/20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-001.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195036,normal,20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-002.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195036,normal,20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,channel_anomaly|clipped,armband_stream_auto_slice
V_SIGN/20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-003.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195036,normal,20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-003,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-004.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195036,normal,20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-004,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-005.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195036,normal,20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-005,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-006.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195036,normal,20260314T195036__u-demo_user__s-s1__d-armband01__w-normal__seg-006,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-001.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-002.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,channel_anomaly|clipped,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-003.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-003,1500,3000,500,500,50,warn,channel_anomaly,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-004.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-004,1500,3000,500,500,50,warn,channel_anomaly,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-005.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-005,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-006.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-006,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-007.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-007,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-008.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-008,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-009.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-009,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-010.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-010,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-011.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-011,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-012.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-012,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-013.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-013,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-014.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-014,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-015.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-015,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-016.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-016,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-017.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s1,armband01,20260314T195852,normal,20260314T195852__u-demo_user__s-s1__d-armband01__w-normal__seg-017,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T214529__u-demo_user__s-s2__d-armband01__w-normal__seg-001.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260314T214529,normal,20260314T214529__u-demo_user__s-s2__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260314T214529__u-demo_user__s-s2__d-armband01__w-normal__seg-002.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260314T214529,normal,20260314T214529__u-demo_user__s-s2__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-001.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-002.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-003.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-003,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-004.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-004,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-005.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-005,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-006.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-006,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-007.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-007,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-008.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-008,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-009.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-009,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-010.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-010,1500,3000,500,500,50,warn,low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-011.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-011,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-012.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-012,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-013.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-013,1500,3000,500,500,50,warn,channel_anomaly|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-014.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-014,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-015.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-015,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
V_SIGN/20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-016.csv,V_SIGN,event_onset,RELAX,V_SIGN,demo_user,s2,armband01,20260315T115242,normal,20260315T115242__u-demo_user__s-s2__d-armband01__w-normal__seg-016,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-001.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-002.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-003.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-003,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-004.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-004,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-005.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-005,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-006.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-006,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-007.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-007,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-008.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260314T214914,normal,20260314T214914__u-demo_user__s-s2__d-armband01__w-normal__seg-008,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-001.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-002.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,channel_anomaly,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-003.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-003,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-004.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-004,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-005.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-005,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-006.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-006,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-007.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-007,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-008.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-008,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-009.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-009,1500,3000,500,500,50,warn,channel_anomaly,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-010.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-010,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-011.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-011,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-012.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-012,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-013.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-013,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-014.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-014,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-015.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-015,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-016.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-016,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-017.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-017,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-018.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-018,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-019.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-019,1500,3000,500,500,50,warn,channel_anomaly|low_energy,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-020.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-020,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-021.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T115523,normal,20260315T115523__u-demo_user__s-s2__d-armband01__w-normal__seg-021,1500,3000,500,500,50,warn,channel_anomaly|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260315T192214__u-demo_user__s-s2__d-armband01__w-normal__seg-001.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T192214,normal,20260315T192214__u-demo_user__s-s2__d-armband01__w-normal__seg-001,1500,3000,500,500,50,warn,channel_anomaly|clipped|low_energy|static,armband_stream_auto_slice
WRIST_CCW/20260315T192214__u-demo_user__s-s2__d-armband01__w-normal__seg-002.csv,WRIST_CCW,event_onset,RELAX,WRIST_CCW,demo_user,s2,armband01,20260315T192214,normal,20260315T192214__u-demo_user__s-s2__d-armband01__w-normal__seg-002,1500,3000,500,500,50,warn,channel_anomaly,armband_stream_auto_slice
